family,pctid,score,n
Pneumoviridae,100,80,1
Pneumoviridae,99,80,3
Pneumoviridae,98,80,7
Pneumoviridae,97,80,3
Pneumoviridae,96,80,1
Pneumoviridae,95,80,2
Pneumoviridae,94,80,3
Pneumoviridae,93,80,3
Pneumoviridae,92,80,2
Pneumoviridae,88,80,1
Pneumoviridae,87,80,2
Pneumoviridae,86,80,1
Pneumoviridae,100,76,1
Pneumoviridae,99,76,7
Pneumoviridae,98,76,5
Pneumoviridae,97,76,4
Pneumoviridae,96,76,2
Pneumoviridae,95,76,1
Pneumoviridae,94,76,1
Pneumoviridae,93,76,1
Pneumoviridae,92,76,1
Pneumoviridae,91,76,2
Pneumoviridae,89,76,3
Pneumoviridae,88,76,1
Pneumoviridae,87,76,3
Pneumoviridae,99,72,5
Pneumoviridae,98,72,8
Pneumoviridae,97,72,4
Pneumoviridae,96,72,1
Pneumoviridae,95,72,3
Pneumoviridae,94,72,2
Pneumoviridae,93,72,1
Pneumoviridae,92,72,2
Pneumoviridae,90,72,1
Pneumoviridae,89,72,3
Pneumoviridae,88,72,2
Pneumoviridae,99,68,5
Pneumoviridae,98,68,7
Pneumoviridae,97,68,4
Pneumoviridae,96,68,1
Pneumoviridae,95,68,1
Pneumoviridae,94,68,1
Pneumoviridae,93,68,1
Pneumoviridae,91,68,1
Pneumoviridae,90,68,1
Pneumoviridae,100,64,5
Pneumoviridae,99,64,4
Pneumoviridae,98,64,5
Pneumoviridae,97,64,3
Pneumoviridae,96,64,2
Pneumoviridae,95,64,1
Pneumoviridae,94,64,2
Pneumoviridae,93,64,3
Pneumoviridae,91,64,1
Pneumoviridae,88,64,1
Pneumoviridae,87,64,1
Pneumoviridae,100,60,2
Pneumoviridae,99,60,7
Pneumoviridae,98,60,5
Pneumoviridae,97,60,3
Pneumoviridae,95,60,1
Pneumoviridae,93,60,2
Pneumoviridae,87,60,1
Pneumoviridae,100,56,3
Pneumoviridae,99,56,4
Pneumoviridae,98,56,11
Pneumoviridae,97,56,7
Pneumoviridae,96,56,3
Pneumoviridae,95,56,3
Pneumoviridae,94,56,1
Pneumoviridae,93,56,1
Pneumoviridae,88,56,1
Pneumoviridae,99,52,4
Pneumoviridae,98,52,9
Pneumoviridae,97,52,3
Pneumoviridae,96,52,2
Pneumoviridae,95,52,2
Pneumoviridae,94,52,3
Pneumoviridae,93,52,1
Pneumoviridae,87,52,1
Pneumoviridae,100,48,2
Pneumoviridae,99,48,3
Pneumoviridae,98,48,1
Pneumoviridae,97,48,4
Pneumoviridae,95,48,2
Pneumoviridae,94,48,1
Pneumoviridae,93,48,1
Pneumoviridae,88,48,2
Pneumoviridae,100,44,1
Pneumoviridae,99,44,5
Pneumoviridae,98,44,3
Pneumoviridae,97,44,4
Pneumoviridae,96,44,8
Pneumoviridae,95,44,3
Pneumoviridae,94,44,1
Pneumoviridae,93,44,1
Pneumoviridae,92,44,1
Pneumoviridae,90,44,1
Pneumoviridae,88,44,1
Pneumoviridae,87,44,1
Pneumoviridae,100,40,2
Pneumoviridae,99,40,4
Pneumoviridae,98,40,4
Pneumoviridae,97,40,6
Pneumoviridae,96,40,2
Pneumoviridae,95,40,2
Pneumoviridae,94,40,3
Pneumoviridae,90,40,2
Pneumoviridae,87,40,2
Pneumoviridae,86,40,1
Pneumoviridae,100,36,3
Pneumoviridae,99,36,5
Pneumoviridae,98,36,2
Pneumoviridae,97,36,3
Pneumoviridae,96,36,5
Pneumoviridae,95,36,1
Pneumoviridae,94,36,5
Pneumoviridae,93,36,1
Pneumoviridae,92,36,1
Pneumoviridae,89,36,1
Pneumoviridae,88,36,1
Pneumoviridae,87,36,1
Pneumoviridae,86,36,2
Pneumoviridae,99,32,3
Pneumoviridae,98,32,6
Pneumoviridae,97,32,4
Pneumoviridae,96,32,6
Pneumoviridae,95,32,3
Pneumoviridae,92,32,1
Pneumoviridae,91,32,1
Pneumoviridae,90,32,1
Pneumoviridae,88,32,2
Pneumoviridae,100,28,2
Pneumoviridae,99,28,8
Pneumoviridae,98,28,2
Pneumoviridae,97,28,6
Pneumoviridae,96,28,7
Pneumoviridae,95,28,4
Pneumoviridae,92,28,1
Pneumoviridae,91,28,4
Pneumoviridae,90,28,2
Pneumoviridae,88,28,1
Pneumoviridae,87,28,1
Pneumoviridae,100,24,2
Pneumoviridae,99,24,7
Pneumoviridae,98,24,8
Pneumoviridae,97,24,6
Pneumoviridae,96,24,6
Pneumoviridae,95,24,2
Pneumoviridae,94,24,1
Pneumoviridae,93,24,2
Pneumoviridae,92,24,2
Pneumoviridae,91,24,1
Pneumoviridae,90,24,2
Pneumoviridae,89,24,1
Pneumoviridae,88,24,2
Pneumoviridae,87,24,2
Pneumoviridae,86,24,2
Pneumoviridae,100,20,2
Pneumoviridae,99,20,4
Pneumoviridae,98,20,5
Pneumoviridae,97,20,8
Pneumoviridae,96,20,3
Pneumoviridae,94,20,3
Pneumoviridae,93,20,2
Pneumoviridae,92,20,2
Pneumoviridae,91,20,1
Pneumoviridae,90,20,2
Pneumoviridae,89,20,3
Pneumoviridae,88,20,3
Pneumoviridae,100,16,7
Pneumoviridae,99,16,8
Pneumoviridae,98,16,12
Pneumoviridae,97,16,10
Pneumoviridae,96,16,16
Pneumoviridae,95,16,8
Pneumoviridae,94,16,6
Pneumoviridae,93,16,4
Pneumoviridae,92,16,3
Pneumoviridae,91,16,2
Pneumoviridae,90,16,4
Pneumoviridae,89,16,2
Pneumoviridae,88,16,1
Pneumoviridae,82,16,2
Pneumoviridae,100,12,74
Pneumoviridae,99,12,13
Pneumoviridae,98,12,16
Pneumoviridae,97,12,45
Pneumoviridae,96,12,13
Pneumoviridae,95,12,12
Pneumoviridae,94,12,14
Pneumoviridae,93,12,12
Pneumoviridae,92,12,10
Pneumoviridae,91,12,5
Pneumoviridae,90,12,1
Pneumoviridae,89,12,5
Pneumoviridae,88,12,7
Pneumoviridae,87,12,3
Pneumoviridae,86,12,7
Pneumoviridae,85,12,2
Pneumoviridae,84,12,1
Pneumoviridae,100,8,140
Pneumoviridae,99,8,56
Pneumoviridae,98,8,25
Pneumoviridae,97,8,41
Pneumoviridae,96,8,24
Pneumoviridae,95,8,21
Pneumoviridae,94,8,28
Pneumoviridae,93,8,17
Pneumoviridae,92,8,6
Pneumoviridae,91,8,11
Pneumoviridae,90,8,11
Pneumoviridae,89,8,4
Pneumoviridae,88,8,7
Pneumoviridae,87,8,7
Pneumoviridae,86,8,4
Pneumoviridae,85,8,2
Pneumoviridae,83,8,1
Pneumoviridae,82,8,1
Pneumoviridae,100,4,4080
Pneumoviridae,99,4,454
Pneumoviridae,98,4,365
Pneumoviridae,97,4,502
Pneumoviridae,96,4,150
Pneumoviridae,95,4,116
Pneumoviridae,94,4,145
Pneumoviridae,93,4,81
Pneumoviridae,92,4,66
Pneumoviridae,91,4,44
Pneumoviridae,90,4,33
Pneumoviridae,89,4,29
Pneumoviridae,88,4,25
Pneumoviridae,87,4,18
Pneumoviridae,86,4,9
Pneumoviridae,85,4,9
Pneumoviridae,84,4,9
Pneumoviridae,83,4,6
Pneumoviridae,82,4,7
Pneumoviridae,81,4,2
Pneumoviridae,80,4,4
Pneumoviridae,79,4,3
Pneumoviridae,78,4,2
Pneumoviridae,76,4,1
Pneumoviridae,75,4,1
Pneumoviridae,74,4,1
Pneumoviridae,72,4,3
Pneumoviridae,71,4,1
Pneumoviridae,100,0,12303
Pneumoviridae,99,0,252
Pneumoviridae,98,0,621
Pneumoviridae,97,0,2512
Pneumoviridae,96,0,1534
Pneumoviridae,95,0,413
Pneumoviridae,94,0,1278
Pneumoviridae,93,0,484
Pneumoviridae,92,0,1111
Pneumoviridae,91,0,597
Pneumoviridae,90,0,568
Pneumoviridae,89,0,510
Pneumoviridae,88,0,306
Pneumoviridae,87,0,241
Pneumoviridae,86,0,285
Pneumoviridae,85,0,260
Pneumoviridae,84,0,182
Pneumoviridae,83,0,211
Pneumoviridae,82,0,181
Pneumoviridae,81,0,112
Pneumoviridae,80,0,153
Pneumoviridae,79,0,98
Pneumoviridae,78,0,126
Pneumoviridae,77,0,86
Pneumoviridae,76,0,70
Pneumoviridae,75,0,55
Pneumoviridae,74,0,45
Pneumoviridae,73,0,41
Pneumoviridae,72,0,29
Pneumoviridae,71,0,21
Pneumoviridae,70,0,16
Pneumoviridae,69,0,16
Pneumoviridae,68,0,10
Pneumoviridae,67,0,6
Pneumoviridae,66,0,1
Pneumoviridae,65,0,2
Pneumoviridae,64,0,1
Pneumoviridae,63,0,1
Polyomaviridae,100,100,28
Polyomaviridae,99,100,449
Polyomaviridae,98,100,275
Polyomaviridae,97,100,114
Polyomaviridae,96,100,61
Polyomaviridae,95,100,50
Polyomaviridae,94,100,15
Polyomaviridae,93,100,16
Polyomaviridae,92,100,16
Polyomaviridae,91,100,19
Polyomaviridae,90,100,11
Polyomaviridae,100,96,9
Polyomaviridae,99,96,143
Polyomaviridae,98,96,100
Polyomaviridae,97,96,23
Polyomaviridae,96,96,19
Polyomaviridae,95,96,42
Polyomaviridae,94,96,15
Polyomaviridae,93,96,11
Polyomaviridae,91,96,3
Polyomaviridae,90,96,2
Polyomaviridae,100,92,1
Polyomaviridae,99,92,275
Polyomaviridae,98,92,301
Polyomaviridae,97,92,11
Polyomaviridae,96,92,11
Polyomaviridae,95,92,13
Polyomaviridae,94,92,6
Polyomaviridae,93,92,4
Polyomaviridae,91,92,2
Polyomaviridae,100,88,7
Polyomaviridae,99,88,117
Polyomaviridae,98,88,103
Polyomaviridae,97,88,17
Polyomaviridae,96,88,3
Polyomaviridae,95,88,6
Polyomaviridae,94,88,5
Polyomaviridae,93,88,2
Polyomaviridae,92,88,1
Polyomaviridae,91,88,1
Polyomaviridae,100,84,4
Polyomaviridae,99,84,59
Polyomaviridae,98,84,24
Polyomaviridae,97,84,11
Polyomaviridae,96,84,4
Polyomaviridae,95,84,4
Polyomaviridae,94,84,3
Polyomaviridae,93,84,2
Polyomaviridae,99,80,60
Polyomaviridae,98,80,39
Polyomaviridae,97,80,11
Polyomaviridae,96,80,2
Polyomaviridae,95,80,3
Polyomaviridae,93,80,1
Polyomaviridae,85,80,1
Polyomaviridae,100,76,27
Polyomaviridae,99,76,283
Polyomaviridae,98,76,207
Polyomaviridae,97,76,21
Polyomaviridae,96,76,13
Polyomaviridae,95,76,7
Polyomaviridae,94,76,4
Polyomaviridae,89,76,1
Polyomaviridae,88,76,1
Polyomaviridae,85,76,1
Polyomaviridae,100,72,21
Polyomaviridae,99,72,229
Polyomaviridae,98,72,192
Polyomaviridae,97,72,19
Polyomaviridae,96,72,2
Polyomaviridae,95,72,12
Polyomaviridae,94,72,6
Polyomaviridae,93,72,1
Polyomaviridae,91,72,2
Polyomaviridae,88,72,1
Polyomaviridae,100,68,189
Polyomaviridae,99,68,714
Polyomaviridae,98,68,657
Polyomaviridae,97,68,68
Polyomaviridae,96,68,13
Polyomaviridae,95,68,2
Polyomaviridae,94,68,2
Polyomaviridae,92,68,1
Polyomaviridae,100,64,62
Polyomaviridae,99,64,424
Polyomaviridae,98,64,220
Polyomaviridae,97,64,42
Polyomaviridae,96,64,17
Polyomaviridae,95,64,2
Polyomaviridae,94,64,5
Polyomaviridae,93,64,1
Polyomaviridae,91,64,1
Polyomaviridae,100,60,181
Polyomaviridae,99,60,910
Polyomaviridae,98,60,314
Polyomaviridae,97,60,68
Polyomaviridae,96,60,16
Polyomaviridae,95,60,5
Polyomaviridae,94,60,7
Polyomaviridae,93,60,3
Polyomaviridae,92,60,2
Polyomaviridae,88,60,2
Polyomaviridae,100,56,275
Polyomaviridae,99,56,1562
Polyomaviridae,98,56,413
Polyomaviridae,97,56,76
Polyomaviridae,96,56,15
Polyomaviridae,95,56,18
Polyomaviridae,94,56,3
Polyomaviridae,93,56,3
Polyomaviridae,91,56,3
Polyomaviridae,90,56,2
Polyomaviridae,100,52,410
Polyomaviridae,99,52,2458
Polyomaviridae,98,52,2477
Polyomaviridae,97,52,221
Polyomaviridae,96,52,86
Polyomaviridae,95,52,134
Polyomaviridae,94,52,18
Polyomaviridae,93,52,3
Polyomaviridae,92,52,1
Polyomaviridae,91,52,7
Polyomaviridae,90,52,2
Polyomaviridae,89,52,3
Polyomaviridae,100,48,184
Polyomaviridae,99,48,1547
Polyomaviridae,98,48,336
Polyomaviridae,97,48,70
Polyomaviridae,96,48,26
Polyomaviridae,95,48,63
Polyomaviridae,94,48,18
Polyomaviridae,93,48,4
Polyomaviridae,92,48,4
Polyomaviridae,91,48,1
Polyomaviridae,86,48,1
Polyomaviridae,100,44,118
Polyomaviridae,99,44,352
Polyomaviridae,98,44,174
Polyomaviridae,97,44,68
Polyomaviridae,96,44,29
Polyomaviridae,95,44,23
Polyomaviridae,94,44,15
Polyomaviridae,92,44,2
Polyomaviridae,91,44,3
Polyomaviridae,90,44,2
Polyomaviridae,89,44,1
Polyomaviridae,86,44,1
Polyomaviridae,85,44,1
Polyomaviridae,100,40,304
Polyomaviridae,99,40,407
Polyomaviridae,98,40,183
Polyomaviridae,97,40,83
Polyomaviridae,96,40,31
Polyomaviridae,95,40,42
Polyomaviridae,94,40,15
Polyomaviridae,93,40,3
Polyomaviridae,91,40,1
Polyomaviridae,89,40,1
Polyomaviridae,87,40,1
Polyomaviridae,100,36,395
Polyomaviridae,99,36,561
Polyomaviridae,98,36,221
Polyomaviridae,97,36,82
Polyomaviridae,96,36,38
Polyomaviridae,95,36,46
Polyomaviridae,94,36,17
Polyomaviridae,93,36,3
Polyomaviridae,92,36,3
Polyomaviridae,91,36,4
Polyomaviridae,90,36,2
Polyomaviridae,89,36,2
Polyomaviridae,88,36,1
Polyomaviridae,100,32,461
Polyomaviridae,99,32,1346
Polyomaviridae,98,32,502
Polyomaviridae,97,32,122
Polyomaviridae,96,32,59
Polyomaviridae,95,32,46
Polyomaviridae,94,32,27
Polyomaviridae,93,32,11
Polyomaviridae,91,32,5
Polyomaviridae,90,32,3
Polyomaviridae,88,32,2
Polyomaviridae,86,32,1
Polyomaviridae,100,28,1038
Polyomaviridae,99,28,980
Polyomaviridae,98,28,369
Polyomaviridae,97,28,168
Polyomaviridae,96,28,95
Polyomaviridae,95,28,60
Polyomaviridae,94,28,38
Polyomaviridae,93,28,8
Polyomaviridae,92,28,7
Polyomaviridae,91,28,5
Polyomaviridae,90,28,1
Polyomaviridae,88,28,1
Polyomaviridae,86,28,1
Polyomaviridae,100,24,7410
Polyomaviridae,99,24,2869
Polyomaviridae,98,24,670
Polyomaviridae,97,24,315
Polyomaviridae,96,24,131
Polyomaviridae,95,24,82
Polyomaviridae,94,24,31
Polyomaviridae,93,24,15
Polyomaviridae,92,24,6
Polyomaviridae,91,24,2
Polyomaviridae,90,24,1
Polyomaviridae,89,24,6
Polyomaviridae,88,24,1
Polyomaviridae,87,24,2
Polyomaviridae,84,24,1
Polyomaviridae,100,20,3454
Polyomaviridae,99,20,2892
Polyomaviridae,98,20,1051
Polyomaviridae,97,20,453
Polyomaviridae,96,20,154
Polyomaviridae,95,20,122
Polyomaviridae,94,20,58
Polyomaviridae,93,20,17
Polyomaviridae,92,20,4
Polyomaviridae,91,20,5
Polyomaviridae,90,20,4
Polyomaviridae,89,20,9
Polyomaviridae,88,20,2
Polyomaviridae,87,20,1
Polyomaviridae,85,20,1
Polyomaviridae,84,20,1
Polyomaviridae,83,20,1
Polyomaviridae,100,16,3543
Polyomaviridae,99,16,4419
Polyomaviridae,98,16,1869
Polyomaviridae,97,16,880
Polyomaviridae,96,16,363
Polyomaviridae,95,16,131
Polyomaviridae,94,16,59
Polyomaviridae,93,16,23
Polyomaviridae,92,16,22
Polyomaviridae,91,16,9
Polyomaviridae,90,16,5
Polyomaviridae,89,16,7
Polyomaviridae,88,16,3
Polyomaviridae,87,16,3
Polyomaviridae,85,16,2
Polyomaviridae,84,16,1
Polyomaviridae,100,12,6456
Polyomaviridae,99,12,7389
Polyomaviridae,98,12,2643
Polyomaviridae,97,12,1319
Polyomaviridae,96,12,601
Polyomaviridae,95,12,255
Polyomaviridae,94,12,115
Polyomaviridae,93,12,42
Polyomaviridae,92,12,30
Polyomaviridae,91,12,29
Polyomaviridae,90,12,8
Polyomaviridae,89,12,15
Polyomaviridae,88,12,4
Polyomaviridae,87,12,7
Polyomaviridae,86,12,2
Polyomaviridae,85,12,7
Polyomaviridae,84,12,4
Polyomaviridae,83,12,1
Polyomaviridae,78,12,1
Polyomaviridae,100,8,17612
Polyomaviridae,99,8,20732
Polyomaviridae,98,8,10069
Polyomaviridae,97,8,4938
Polyomaviridae,96,8,2095
Polyomaviridae,95,8,942
Polyomaviridae,94,8,429
Polyomaviridae,93,8,210
Polyomaviridae,92,8,146
Polyomaviridae,91,8,91
Polyomaviridae,90,8,56
Polyomaviridae,89,8,39
Polyomaviridae,88,8,31
Polyomaviridae,87,8,20
Polyomaviridae,86,8,17
Polyomaviridae,85,8,11
Polyomaviridae,84,8,3
Polyomaviridae,83,8,6
Polyomaviridae,82,8,3
Polyomaviridae,81,8,5
Polyomaviridae,80,8,1
Polyomaviridae,100,4,51028
Polyomaviridae,99,4,25578
Polyomaviridae,98,4,17101
Polyomaviridae,97,4,16925
Polyomaviridae,96,4,9578
Polyomaviridae,95,4,5924
Polyomaviridae,94,4,3507
Polyomaviridae,93,4,4886
Polyomaviridae,92,4,1493
Polyomaviridae,91,4,907
Polyomaviridae,90,4,759
Polyomaviridae,89,4,852
Polyomaviridae,88,4,596
Polyomaviridae,87,4,421
Polyomaviridae,86,4,347
Polyomaviridae,85,4,226
Polyomaviridae,84,4,182
Polyomaviridae,83,4,148
Polyomaviridae,82,4,130
Polyomaviridae,81,4,81
Polyomaviridae,80,4,48
Polyomaviridae,79,4,45
Polyomaviridae,78,4,24
Polyomaviridae,77,4,25
Polyomaviridae,76,4,24
Polyomaviridae,75,4,20
Polyomaviridae,74,4,23
Polyomaviridae,73,4,15
Polyomaviridae,72,4,11
Polyomaviridae,71,4,3
Polyomaviridae,70,4,1
Polyomaviridae,100,0,89290
Polyomaviridae,99,0,8956
Polyomaviridae,98,0,10731
Polyomaviridae,97,0,24062
Polyomaviridae,96,0,10749
Polyomaviridae,95,0,5538
Polyomaviridae,94,0,10649
Polyomaviridae,93,0,8421
Polyomaviridae,92,0,5323
Polyomaviridae,91,0,4758
Polyomaviridae,90,0,3372
Polyomaviridae,89,0,3552
Polyomaviridae,88,0,3322
Polyomaviridae,87,0,2867
Polyomaviridae,86,0,2184
Polyomaviridae,85,0,2201
Polyomaviridae,84,0,1629
Polyomaviridae,83,0,1344
Polyomaviridae,82,0,1797
Polyomaviridae,81,0,895
Polyomaviridae,80,0,960
Polyomaviridae,79,0,569
Polyomaviridae,78,0,496
Polyomaviridae,77,0,430
Polyomaviridae,76,0,324
Polyomaviridae,75,0,297
Polyomaviridae,74,0,171
Polyomaviridae,73,0,155
Polyomaviridae,72,0,103
Polyomaviridae,71,0,74
Polyomaviridae,70,0,57
Polyomaviridae,69,0,32
Polyomaviridae,68,0,16
Polyomaviridae,67,0,6
Polyomaviridae,66,0,3
Polyomaviridae,65,0,2
Poxviridae,100,100,40
Poxviridae,99,100,399
Poxviridae,98,100,142
Poxviridae,97,100,45
Poxviridae,96,100,27
Poxviridae,95,100,24
Poxviridae,94,100,15
Poxviridae,93,100,11
Poxviridae,92,100,11
Poxviridae,91,100,4
Poxviridae,90,100,4
Poxviridae,89,100,1
Poxviridae,88,100,2
Poxviridae,87,100,3
Poxviridae,86,100,1
Poxviridae,85,100,3
Poxviridae,83,100,1
Poxviridae,82,100,1
Poxviridae,80,100,1
Poxviridae,77,100,1
Poxviridae,100,96,4
Poxviridae,99,96,37
Poxviridae,98,96,37
Poxviridae,97,96,30
Poxviridae,96,96,27
Poxviridae,95,96,24
Poxviridae,94,96,12
Poxviridae,93,96,16
Poxviridae,92,96,16
Poxviridae,91,96,9
Poxviridae,90,96,4
Poxviridae,89,96,2
Poxviridae,88,96,3
Poxviridae,87,96,1
Poxviridae,86,96,4
Poxviridae,85,96,1
Poxviridae,84,96,1
Poxviridae,83,96,1
Poxviridae,82,96,1
Poxviridae,81,96,1
Poxviridae,100,92,8
Poxviridae,99,92,28
Poxviridae,98,92,71
Poxviridae,97,92,45
Poxviridae,96,92,21
Poxviridae,95,92,22
Poxviridae,94,92,16
Poxviridae,93,92,23
Poxviridae,92,92,31
Poxviridae,91,92,10
Poxviridae,90,92,4
Poxviridae,89,92,3
Poxviridae,88,92,2
Poxviridae,87,92,2
Poxviridae,86,92,2
Poxviridae,85,92,2
Poxviridae,83,92,1
Poxviridae,100,88,6
Poxviridae,99,88,30
Poxviridae,98,88,72
Poxviridae,97,88,43
Poxviridae,96,88,37
Poxviridae,95,88,23
Poxviridae,94,88,17
Poxviridae,93,88,29
Poxviridae,92,88,27
Poxviridae,91,88,21
Poxviridae,90,88,7
Poxviridae,89,88,8
Poxviridae,88,88,6
Poxviridae,87,88,5
Poxviridae,86,88,3
Poxviridae,85,88,3
Poxviridae,84,88,2
Poxviridae,83,88,1
Poxviridae,82,88,1
Poxviridae,79,88,1
Poxviridae,100,84,3
Poxviridae,99,84,31
Poxviridae,98,84,59
Poxviridae,97,84,70
Poxviridae,96,84,45
Poxviridae,95,84,25
Poxviridae,94,84,23
Poxviridae,93,84,41
Poxviridae,92,84,36
Poxviridae,91,84,26
Poxviridae,90,84,19
Poxviridae,89,84,17
Poxviridae,88,84,13
Poxviridae,87,84,4
Poxviridae,86,84,4
Poxviridae,85,84,3
Poxviridae,84,84,4
Poxviridae,100,80,11
Poxviridae,99,80,32
Poxviridae,98,80,47
Poxviridae,97,80,60
Poxviridae,96,80,50
Poxviridae,95,80,35
Poxviridae,94,80,23
Poxviridae,93,80,34
Poxviridae,92,80,47
Poxviridae,91,80,38
Poxviridae,90,80,26
Poxviridae,89,80,29
Poxviridae,88,80,17
Poxviridae,87,80,6
Poxviridae,86,80,4
Poxviridae,85,80,9
Poxviridae,84,80,6
Poxviridae,82,80,2
Poxviridae,79,80,1
Poxviridae,100,76,10
Poxviridae,99,76,33
Poxviridae,98,76,53
Poxviridae,97,76,68
Poxviridae,96,76,57
Poxviridae,95,76,36
Poxviridae,94,76,28
Poxviridae,93,76,45
Poxviridae,92,76,69
Poxviridae,91,76,67
Poxviridae,90,76,36
Poxviridae,89,76,32
Poxviridae,88,76,46
Poxviridae,87,76,26
Poxviridae,86,76,10
Poxviridae,85,76,4
Poxviridae,84,76,13
Poxviridae,83,76,2
Poxviridae,100,72,11
Poxviridae,99,72,37
Poxviridae,98,72,54
Poxviridae,97,72,74
Poxviridae,96,72,53
Poxviridae,95,72,35
Poxviridae,94,72,25
Poxviridae,93,72,61
Poxviridae,92,72,72
Poxviridae,91,72,64
Poxviridae,90,72,61
Poxviridae,89,72,52
Poxviridae,88,72,62
Poxviridae,87,72,44
Poxviridae,86,72,12
Poxviridae,85,72,19
Poxviridae,84,72,13
Poxviridae,83,72,7
Poxviridae,82,72,1
Poxviridae,80,72,1
Poxviridae,78,72,1
Poxviridae,100,68,22
Poxviridae,99,68,55
Poxviridae,98,68,68
Poxviridae,97,68,49
Poxviridae,96,68,52
Poxviridae,95,68,44
Poxviridae,94,68,46
Poxviridae,93,68,59
Poxviridae,92,68,59
Poxviridae,91,68,85
Poxviridae,90,68,86
Poxviridae,89,68,72
Poxviridae,88,68,82
Poxviridae,87,68,51
Poxviridae,86,68,29
Poxviridae,85,68,13
Poxviridae,84,68,21
Poxviridae,83,68,9
Poxviridae,82,68,1
Poxviridae,100,64,30
Poxviridae,99,64,80
Poxviridae,98,64,64
Poxviridae,97,64,74
Poxviridae,96,64,80
Poxviridae,95,64,58
Poxviridae,94,64,58
Poxviridae,93,64,74
Poxviridae,92,64,77
Poxviridae,91,64,73
Poxviridae,90,64,76
Poxviridae,89,64,99
Poxviridae,88,64,95
Poxviridae,87,64,61
Poxviridae,86,64,42
Poxviridae,85,64,28
Poxviridae,84,64,21
Poxviridae,83,64,9
Poxviridae,82,64,1
Poxviridae,100,60,25
Poxviridae,99,60,105
Poxviridae,98,60,98
Poxviridae,97,60,110
Poxviridae,96,60,67
Poxviridae,95,60,47
Poxviridae,94,60,75
Poxviridae,93,60,84
Poxviridae,92,60,109
Poxviridae,91,60,100
Poxviridae,90,60,106
Poxviridae,89,60,113
Poxviridae,88,60,115
Poxviridae,87,60,99
Poxviridae,86,60,48
Poxviridae,85,60,47
Poxviridae,84,60,20
Poxviridae,83,60,12
Poxviridae,82,60,3
Poxviridae,81,60,1
Poxviridae,80,60,2
Poxviridae,100,56,53
Poxviridae,99,56,143
Poxviridae,98,56,117
Poxviridae,97,56,104
Poxviridae,96,56,120
Poxviridae,95,56,85
Poxviridae,94,56,91
Poxviridae,93,56,123
Poxviridae,92,56,141
Poxviridae,91,56,151
Poxviridae,90,56,129
Poxviridae,89,56,167
Poxviridae,88,56,170
Poxviridae,87,56,107
Poxviridae,86,56,80
Poxviridae,85,56,69
Poxviridae,84,56,35
Poxviridae,83,56,13
Poxviridae,82,56,6
Poxviridae,81,56,1
Poxviridae,80,56,1
Poxviridae,79,56,2
Poxviridae,100,52,92
Poxviridae,99,52,180
Poxviridae,98,52,166
Poxviridae,97,52,135
Poxviridae,96,52,153
Poxviridae,95,52,145
Poxviridae,94,52,161
Poxviridae,93,52,144
Poxviridae,92,52,172
Poxviridae,91,52,155
Poxviridae,90,52,182
Poxviridae,89,52,174
Poxviridae,88,52,199
Poxviridae,87,52,188
Poxviridae,86,52,123
Poxviridae,85,52,85
Poxviridae,84,52,37
Poxviridae,83,52,11
Poxviridae,82,52,12
Poxviridae,80,52,3
Poxviridae,79,52,1
Poxviridae,100,48,103
Poxviridae,99,48,268
Poxviridae,98,48,221
Poxviridae,97,48,190
Poxviridae,96,48,220
Poxviridae,95,48,179
Poxviridae,94,48,227
Poxviridae,93,48,236
Poxviridae,92,48,269
Poxviridae,91,48,203
Poxviridae,90,48,214
Poxviridae,89,48,234
Poxviridae,88,48,286
Poxviridae,87,48,304
Poxviridae,86,48,271
Poxviridae,85,48,150
Poxviridae,84,48,74
Poxviridae,83,48,20
Poxviridae,82,48,7
Poxviridae,80,48,1
Poxviridae,79,48,1
Poxviridae,77,48,2
Poxviridae,100,44,163
Poxviridae,99,44,358
Poxviridae,98,44,334
Poxviridae,97,44,293
Poxviridae,96,44,301
Poxviridae,95,44,271
Poxviridae,94,44,349
Poxviridae,93,44,410
Poxviridae,92,44,406
Poxviridae,91,44,336
Poxviridae,90,44,349
Poxviridae,89,44,399
Poxviridae,88,44,497
Poxviridae,87,44,523
Poxviridae,86,44,535
Poxviridae,85,44,288
Poxviridae,84,44,118
Poxviridae,83,44,32
Poxviridae,82,44,5
Poxviridae,81,44,3
Poxviridae,80,44,4
Poxviridae,79,44,1
Poxviridae,100,40,213
Poxviridae,99,40,570
Poxviridae,98,40,484
Poxviridae,97,40,383
Poxviridae,96,40,478
Poxviridae,95,40,486
Poxviridae,94,40,561
Poxviridae,93,40,697
Poxviridae,92,40,590
Poxviridae,91,40,492
Poxviridae,90,40,567
Poxviridae,89,40,728
Poxviridae,88,40,904
Poxviridae,87,40,1207
Poxviridae,86,40,1147
Poxviridae,85,40,677
Poxviridae,84,40,262
Poxviridae,83,40,57
Poxviridae,82,40,16
Poxviridae,81,40,4
Poxviridae,80,40,3
Poxviridae,79,40,1
Poxviridae,78,40,1
Poxviridae,77,40,1
Poxviridae,100,36,315
Poxviridae,99,36,699
Poxviridae,98,36,648
Poxviridae,97,36,599
Poxviridae,96,36,735
Poxviridae,95,36,827
Poxviridae,94,36,998
Poxviridae,93,36,1257
Poxviridae,92,36,994
Poxviridae,91,36,946
Poxviridae,90,36,1110
Poxviridae,89,36,1696
Poxviridae,88,36,1955
Poxviridae,87,36,2579
